Subject age	Gender	Race	State	Method of death	Disposition	Date of Death	Year	Col 9
19.	Male	Hispanic/Latino	TX	Gunshot	Sgt. Jason Blackwelder found guilty of manslaughter. Got five years probation.	July 31, 2013	2013	
60.	Male	Unknown race	NY	Medical emergency	Unreported	October 12, 2013	2013	
23.	Male	African-American/Black	NJ	Gunshot	Justified	August 15, 2013	2013	
45	Female	European-American/White	NV	Gunshot	Unknown	October 13, 2013	2013	
43.	Male	African-American/Black	NY	Gunshot	Unreported	October 13, 2013	2013	
30.	Male	African-American/Black	NC	Gunshot	Justified	October 13, 2013	2013	
22.	Male	European-American/White	SD	Gunshot	Unknown	October 14, 2013	2013	
43.	Male	Unknown race	CA	Gunshot	Unreported	August 15, 2013	2013	
46.	Male	Unknown race	KY	Gunshot	Unknown	August 15, 2013	2013	
	Male	Unknown race	KY	Gunshot	Unreported	August 15, 2013	2013	
26	Male	African-American/Black	AL	Gunshot	Justified	October 15, 2013	2013	
32	Male	African-American/Black	TN	Smoke inhilation	Unknown	October 15, 2013	2013	
43.	Male	Unknown race	NY	Medical emergency	Unreported	August 15, 2013	2013	
22.	Male	Unknown race	WA	Gunshot	Unreported	October 16, 2013	2013	
40.	Male	African-American/Black	MD	Gunshot	justified	October 17, 2013	2013	
43.	Male	European-American/White	AZ	Gunshot	Justified	August 16, 2013	2013	
21.	Male	Pacific Islander	HI	Gunshot	Justified	August 16, 2013	2013	
101.	Female	European-American/White	MN	Vehicle	Unreported	August 16, 2013	2013	
78.	Male	European-American/White	ME	Gunshot	Justified	August 17, 2013	2013	
19.	Male	European-American/White	MD	Gunshot	Unreported	August 17, 2013	2013	
59.	Male	European-American/White	WI	Gunshot	Justified	August 18, 2013	2013	
44.	Male	European-American/White	GA	Gunshot	Unreported	August 18, 2013	2013	
41.	Male	European-American/White	FL	Gunshot	Unknown	October 20, 2013	2013	
58.	Male	European-American/White	TN	Gunshot	Justified	August 18, 2013	2013	
31.	Male	Hispanic/Latino	CA	Gunshot	Unreported	August 18, 2013	2013	
19.	Male	European-American/White	MD	Gunshot	Unknown	August 18, 2013	2013	
47	Male	Hispanic/Latino	CA	Gunshot	Unknown	October 21, 2013	2013	
25.	Male	Unknown race	CA	Gunshot	Justified	October 22, 2013	2013	
13.	Male	Hispanic/Latino	CA	Gunshot	Unknown	October 22, 2013	2013	
39.	Male	African-American/Black	CA	Gunshot	Pending Investigation	August 19, 2013	2013	
51.	Male	European-American/White	TN	Gunshot	Unreported	August 19, 2013	2013	
22.	Male	Unknown race	SC	Gunshot	Unreported	August 19, 2013	2013	
30.	Male	Hispanic/Latino	TX	Gunshot	Justified	August 19, 2013	2013	
28.	Male	European-American/White	CT	Gunshot	Justified	October 23, 2013	2013	
46	Male	Unknown race	NV	Gunshot	Unknown	October 23, 2013	2013	
21.	Male	African-American/Black	CT	Gunshot	Justified	April 1, 2013	2013	
66	Male	African-American/Black	NM	Gunshot	Unknown	July 5, 2013	2013	
28.	Male	European-American/White	WA	Gunshot	Justified	July 5, 2013	2013	
27	Male	European-American/White	MN	Gunshot	Justified	October 24, 2013	2013	
22.	Male	Unknown race	TX	Gunshot	Unknown	October 24, 2013	2013	
32.	Male	European-American/White	CA	Gunshot	Unknown	October 24, 2013	2013	
60.	Female	Unknown race	IL	Gunshot	Unknown	October 24, 2013	2013	
73.	Male	European-American/White	FL	Gunshot	Justified	October 25, 2013	2013	
39.	Male	Hispanic/Latino	CA	Gunshot	Unknown	October 25, 2013	2013	
30.	Male	Hispanic/Latino	OR	Gunshot	Unreported	October 25, 2013	2013	
20.	Male	African-American/Black	NC	Gunshot	Justified	October 25, 2013	2013	
18.	Male	African-American/Black	NC	Gunshot	Justified	October 25, 2013	2013	
32	Male	European-American/White	OK	Gunshot	Unknown	August 2, 2013	2013	
35	Male	European-American/White	NM	Gunshot	Unknown	October 26, 2013	2013	
29	Male	Unknown race	AZ	Gunshot	Unknown	October 26, 2013	2013	
32.	Male	Unknown race	VA	Gunshot	Justified	October 26, 2013	2013	
35.	Female	European-American/White	NM	Gunshot	Justified	October 27, 2013	2013	
26.	Male	European-American/White	TN	Gunshot	Justified	October 27, 2013	2013	
27.	Male	European-American/White	TX	Gunshot	Justified	October 28, 2013	2013	
61.	Male	European-American/White	NY	Vehicle	Unreported	July 6, 2013	2013	
59.	Male	European-American/White	NC	Gunshot	Justified	July 6, 2013	2013	
54.	Male	African-American/Black	NY	Medical emergency	Unreported	October 29, 2013	2013	
49.	Male	African-American/Black	CA	Gunshot	Justified	October 29, 2013	2013	
34	Female	African-American/Black	DC	Gunshot	Unknown	October 3, 2013	2013	
63.	Male	European-American/White	NV	Gunshot	Justified	August 20, 2013	2013	
52.	Male	European-American/White	OR	Gunshot	Justified	August 20, 2013	2013	
19.	Male	Unknown race	PA	Gunshot	Unreported	August 20, 2013	2013	
52.	Male	Unknown race	OH	Gunshot	Unreported	August 20, 2013	2013	
25.	Male	European-American/White	LA	Beaten	Pending Investigation	August 20, 2013	2013	
47	Male	European-American/White	TN	Gunshot	Unknown	April 10, 2013	2013	
35.	Male	Hispanic/Latino	TX	Gunshot	Unknown	July 7, 2013	2013	
40.	Male	European-American/White	NY	Gunshot	Justified	August 20, 2013	2013	
70.	Male	African-American/Black	CA	Gunshot	Unreported	August 20, 2013	2013	
26.	Male	Unknown race	NY	Gunshot	Unreported	October 31, 2013	2013	
	Male	Unknown race	NC	Gunshot	Justified	October 31, 2013	2013	
28.	Male	European-American/White	MO	Gunshot	Justified	October 31, 2013	2013	
26.	Male	Unknown race	NY	Gunshot	Unreported	October 31, 2013	2013	
19.	Male	Unknown race	PA	Gunshot	Justified	August 20, 2013	2013	
61	Male	European-American/White	CO	Gunshot	Justified	June 15, 2013	2013	
23.	Male	European-American/White	TX	Gunshot	Justified	December 6, 2013	2013	
23.	Male	European-American/White	TX	Gunshot	Justified	December 6, 2013	2013	
42.	Male	European-American/White	AZ	Gunshot	Unreported	December 6, 2013	2013	
33	Male	African-American/Black	FL	Gunshot	Unknown	June 15, 2013	2013	
20.	Male	Unknown race	MA	Gunshot	Unreported	December 7, 2013	2013	
26.	Male	European-American/White	NV	Gunshot	Unreported	December 7, 2013	2013	
23.	Male	Unknown race	WA	Gunshot	Unreported	December 7, 2013	2013	
15	Male	African-American/Black	IL	Gunshot	Unknown	June 15, 2013	2013	
65.	Male	European-American/White	CA	Vehicle	Excusible	December 8, 2013	2013	
37	Male	Unknown race	NM	Gunshot	Unknown	December 8, 2013	2013	
57	Male	Unknown race	FL	Gunshot	Unreported	December 8, 2013	2013	
21.	Male	African-American/Black	PA	Gunshot	Justified	December 8, 2013	2013	
26.	Male	Unknown race	PA	Gunshot	Unreported	December 9, 2013	2013	
25	Male	Hispanic/Latino	NE	Gunshot	Justified	June 15, 2013	2013	
41.	Female	African-American/Black	CA	Asphyxiated	Excusable	February 13, 2013	2013	
30.	Male	African-American/Black	NY	Tasered	Unreported	February 16, 2013	2013	
48	Male	African-American/Black	FL	Gunshot	Unknown	June 16, 2013	2013	
50.	Male	European-American/White	OR	Gunshot	justified	February 17, 2013	2013	
24	Male	African-American/Black	IL	Gunshot	Unknown	June 16, 2013	2013	
30.	Male	African-American/Black	VA	Gunshot	Justified	February 18, 2013	2013	
25.	Male	European-American/White	AK	Gunshot	Justified	February 19, 2013	2013	
89.	Female	Unknown race	PA	Gunshot	Andrew G. Cairns charged in death as he was committinng a crime when police shot Zienkewicz	February 19, 2013	2013	
32.	Male	Unknown race	NV	Gunshot	Justified	February 19, 2013	2013	
23	Male	Unknown race	TX	Gunshot	Unknown	June 16, 2013	2013	
24.	Male	European-American/White	TX	Gunshot	Excusable	February 2, 2013	2013	
21	Male	African-American/Black	IN	Gunshot	Justified	February 20, 2013	2013	
37	Male	African-American/Black	OK	Gunshot	Justified	June 16, 2013	2013	
44.	Male	Hispanic/Latino	PA	Gunshot, Tasered	Justified	February 21, 2013	2013	
72.	Male	Unknown race	PA	Gunshot	Justified	February 21, 2013	2013	
24.	Male	Asian	NY	Vehicle	Unreported	February 21, 2013	2013	
25	Male	Hispanic/Latino	TX	Gunshot	Justified	February 22, 2013	2013	
29.	Male	European-American/White	MO	Gunshot	Justified	February 22, 2013	2013	
60	Male	Unknown race	ID	Gunshot	Unknown	June 16, 2013	2013	
52	Male	European-American/White	CT	Gunshot	Justified	February 24, 2013	2013	
39	Male	Unknown race	PA	Gunshot	Unknown	February 25, 2013	2013	
78.	Male	European-American/White	OR	Gunshot	Justified	February 25, 2013	2013	
21.	Male	Native American/Alaskan	WA	Gunshot	Unknown	February 26, 2013	2013	
35	Male	European-American/White	CA	Gunshot	Justified	February 26, 2013	2013	
48	Male	African-American/Black	SC	Gunshot	Unknown	June 16, 2013	2013	
33.	Male	European-American/White	CA	Gunshot	Unreported	June 16, 2013	2013	
65.	Male	European-American/White	AL	Gunshot	Unknown	February 4, 2013	2013	
52	Male	European-American/White	WA	Gunshot	Justified	February 5, 2013	2013	
34	Male	African-American/Black	TX	Gunshot	Unknown	June 17, 2013	2013	
33.	Male	Hispanic/Latino	NV	Gunshot	Justified	February 8, 2013	2013	
59	Male	Unknown race	CT	Gunshot	Unknown	June 17, 2013	2013	
21.	Male	Hispanic/Latino	CO	Gunshot	Justified	January 1, 2013	2013	
37.	Male	European-American/White	WV	Gunshot	$1M verdict against Bainbridge	January 10, 2013	2013	
18.	Male	European-American/White	OK	Gunshot	Justified	January 10, 2013	2013	
67	Male	European-American/White	TN	Gunshot	Unknown	January 11, 2013	2013	
34.	Male	European-American/White	GA	Gunshot	Justified	January 11, 2013	2013	
39.	Male	Asian	CA	Gunshot	Justified	January 11, 2013	2013	
29.	Male	Unknown race	AZ	Gunshot	Unknown	April 13, 2013	2013	
17	Male	African-American/Black	NC	Gunshot	Justified	June 18, 2013	2013	
21.	Male	Hispanic/Latino	CA	Gunshot	Justified	January 12, 2013	2013	
26	Male	European-American/White	MD	Asphyxiation	Justified	January 12, 2013	2013	
28	Male	European-American/White	WA	Gunshot	Justified	June 18, 2013	2013	
45	Male	African-American/Black	VA	Gunshot	Justified	January 13, 2013	2013	
45.	Male	Unknown race	CO	Gunshot	Justified	January 14, 2013	2013	
50	Male	Unknown race	NY	Gunshot	Unknown	June 18, 2013	2013	
22.	Male	European-American/White	HI	Gunshot	Unreported	January 15, 2013	2013	
38.	Male	European-American/White	MO	Gunshot	Unreported	January 15, 2013	2013	
35	Male	Unknown race	CA	Gunshot	Unknown	January 15, 2013	2013	
19.	Male	African-American/Black	FL	Gunshot	Unreported	January 16, 2013	2013	
38	Male	Unknown race	CO	Gunshot	Justified	January 16, 2013	2013	
21.	Male	European-American/White	AZ	Gunshot	Unknown	January 16, 2013	2013	
27.	Male	Hispanic/Latino	CA	Gunshot	Unknown	January 17, 2013	2013	
24	Male	African-American/Black	TN	Gunshot	Justified	January 17, 2013	2013	
50.	Male	European-American/White	AL	Gunshot	Unknown	January 18, 2013	2013	
29.	Male	European-American/White	WA	Gunshot	Unreported	January 18, 2013	2013	
52.	Male	Unknown race	NY	Medical emergency	Unreported	June 19, 2013	2013	
45.	Male	African-American/Black	OK	Gunshot	Unknown	June 19, 2013	2013	
50.	Male	African-American/Black	LA	Gunshot	Unknown	January 21, 2013	2013	
5.	Male	European-American/White	NV	Gunshot	Murder	January 22, 2013	2013	
52.	Male	European-American/White	NV	Gunshot	Suicide	January 22, 2013	2013	
46.	Female	European-American/White	NV	Gunshot	Murder	January 22, 2013	2013	
44	Male	Hispanic/Latino	TX	Gunshot	Unknown	June 19, 2013	2013	
48	Male	African-American/Black	TX	Gunshot	Justified	January 23, 2013	2013	
46	Male	Unknown race	WA	Gunshot	Justified	June 19, 2013	2013	
34.	Male	European-American/White	MI	Gunshot	Justified	January 24, 2013	2013	
23	Male	African-American/Black	AZ	Gunshot	Unknown	January 25, 2013	2013	
16.	Male	European-American/White	WA	Gunshot	Justified	January 25, 2013	2013	
41.	Male	African-American/Black	MD	Gunshot	Unreported	January 25, 2013	2013	
50.	Male	European-American/White	MO	Gunshot	Justified	January 28, 2013	2013	
29.	Male	African-American/Black	PA	Gunshot	Justified	January 28, 2013	2013	
22	Male	European-American/White	NV	Gunshot/suicide	Unknown	January 28, 2013	2013	
31.	Male	European-American/White	TX	Gunshot	Unknown	January 29, 2013	2013	
29	Male	European-American/White	OK	Gunshot	Justified	January 29, 2013	2013	
37.	Male	African-American/Black	NY	Gunshot	Justified	January 3, 2013	2013	
26.	Male	European-American/White	PA	Gunshot	Justified	January 4, 2013	2013	
39.	Male	Unknown race	AZ	Gunshot	Unreported	January 5, 2013	2013	
52.	Male	European-American/White	AZ	Gunshot	Unreported	January 5, 2013	2013	
33.	Male	European-American/White	CO	Gunshot	Unreported	January 5, 2013	2013	
35	Male	Hispanic/Latino	AZ	Gunshot	Unknown	January 7, 2013	2013	
24.	Female	European-American/White	FL	Gunshot	Unknown	January 8, 2013	2013	
38.	Female	European-American/White	UT	Gunshot	Justified	January 9, 2013	2013	
60.	Female	Unknown race	FL	Gunshot	Unreported	January 9, 2013	2013	
33	Male	Unknown race	TN	Gunshot	Unknown	July 1, 2013	2013	
38	Male	Hispanic/Latino	MA	Gunshot	Unknown	June 2, 2013	2013	
26	Male	Unknown race	CA	Gunshot	Unknown	July 11, 2013	2013	
27	Male	African-American/Black	NV	Gunshot	Unknown	July 11, 2013	2013	
24.	Male	African-American/Black	OK	Gunshot	Justified	July 11, 2013	2013	
28	Male	African-American/Black	AL	Gunshot	Suicide	June 2, 2013	2013	
28	Female	African-American/Black	AL	Gunshot	Criminal	June 2, 2013	2013	
59	Male	African-American/Black	AL	Gunshot	Criminal	June 2, 2013	2013	
34	Male	Hispanic/Latino	CA	Gunshot	Unknown	June 2, 2013	2013	
46.	Male	Unknown race	KY	Gunshot	Unreported	July 16, 2013	2013	
68.	Female	European-American/White	PA	Gunshot	Justified	July 16, 2013	2013	
37.	Male	European-American/White	CA	Gunshot	Unreported	July 16, 2013	2013	
33	Male	African-American/Black	IN	Gunshot	Justified	June 2, 2013	2013	
44.	Male	African-American/Black	MD	Beaten	Justified	July 18, 2013	2013	
37.	Male	Unknown race	OR	Vehicle	Unreported	July 18, 2013	2013	
24.	Male	African-American/Black	CA	Gunshot	Unknown	July 18, 2013	2013	
46.	Male	Unknown race	PA	Gunshot	Unreported	July 19, 2013	2013	
62	Male	European-American/White	MT	Gunshot	Unknown	July 19, 2013	2013	
54.	Female	Unknown race	OR	Gunshot	Justified	July 2, 2013	2013	
33.	Male	Unknown race	CA	Neglect	Unreported	July 2, 2013	2013	
27	Male	Unknown race	MA	Gunshot	Justified	July 2, 2013	2013	
28.	Male	Unknown race	DE	Taser	Unreported	July 21, 2013	2013	
39	Male	African-American/Black	WI	Gunshot	Unknown	June 20, 2013	2013	
21	Male	European-American/White	TN	Gunshot	Justified	June 20, 2013	2013	
51	Male	African-American/Black	TN	Suicide	Suicide	July 23, 2013	2013	
43.	Male	Unknown race	AZ	Gunshot	Unknown	July 23, 2013	2013	
35.	Male	Asian	NV	Gunshot	Justified	July 23, 2013	2013	
20	Male	African-American/Black	AZ	Gunshot	Unknown	June 20, 2013	2013	
32.	Male	European-American/White	OH	Gunshot	Unknown	July 24, 2013	2013	
30.	Male	Hispanic/Latino	CA	Gunshot	Unreported	July 26, 2013	2013	
32	Male	African-American/Black	TX	Gunshot	Kleinert was charged with manslaughter, but hasn't gone to trial yet. A pretrial hearing is scheduled for November 12, 2014.	July 26, 2013	2013	
42.	Male	Hispanic/Latino	FL	Gunshot	Unknown	July 27, 2013	2013	
33.	Male	Hispanic/Latino	NC	Gunshot	Justified	July 27, 2013	2013	
24.	Male	African-American/Black	MO	Gunshot	Justified	July 28, 2013	2013	
29.	Male	African-American/Black	AL	Gunshot	Unreported	July 29, 2013	2013	
23.	Male	European-American/White	MA	Gunshot	Justified	July 3, 2013	2013	
30.	Male	European-American/White	OH	Gunshot	Pending investigation	July 3, 2013	2013	
56.	Male	Unknown race	OR	Tasered	Unreported	June 22, 2013	2013	
46.	Male	Unknown race	ND	Vehicle crash	Pending investigation	June 22, 2013	2013	
1.	Male	African-American/Black	NY	Gunshot	Criminal	April 15, 2013	2013	
31	Female	European-American/White	TX	Gunshot	Unknown	June 23, 2013	2013	
37	Male	Unknown race	TX	Gunshot	Unknown	June 23, 2013	2013	
26	Male	African-American/Black	MS	Gunshot	Unknown	June 23, 2013	2013	
35	Female	Unknown race	CA	Gunshot	Justified	June 23, 2013	2013	
26	Male	European-American/White	TX	Gunshot	Unknown	June 23, 2013	2013	
43.	Female	African-American/Black	NY	Gunshot	Criminal	April 15, 2013	2013	
33.	Male	African-American/Black	NY	Gunshot	Criminal	April 15, 2013	2013	
26.	Male	Unknown race	AK	Gunshot	Unknown	June 24, 2013	2013	
47	Male	European-American/White	FL	Gunshot	Justified	June 24, 2013	2013	
34	Male	Unknown race	CA	Gunshot	Unknown	June 25, 2013	2013	
30	Male	European-American/White	CA	Gunshot	Justified	June 26, 2013	2013	
66	Male	Unknown race	WV	Gunshot	Unknown	June 26, 2013	2013	
80	Male	European-American/White	CA	Gunshot	Unknown	June 27, 2013	2013	
22	Male	African-American/Black	CA	Gunshot	Unknown	June 27, 2013	2013	
38	Male	Unknown race	GA	Gunshot	Unknown	June 27, 2013	2013	
60.	Male	Unknown race	CA	Gunshot	Unknown	April 17, 2013	2013	
22	Male	African-American/Black	MI	Gunshot	Justified	April 17, 2013	2013	
49	Male	European-American/White	TX	Gunshot	Unknown	June 28, 2013	2013	
50.	Male	European-American/White	PA	Gunshot	Unreported	June 28, 2013	2013	
64	Male	European-American/White	AR	Gunshot	Unknown	June 28, 2013	2013	
46.	Male	Unknown race	NY	Gunshot	Unreported	June 29, 2013	2013	
21.	Male	African-American/Black	CA	Gunshot	Unreported	June 29, 2013	2013	
26.	Male	Unknown race	CA	Gunshot	Justified	June 29, 2013	2013	
25	Male	Hispanic/Latino	TX	Gunshot	Unknown	April 17, 2013	2013	
25	Male	Hispanic/Latino	CA	Gunshot	Unknown	June 3, 2013	2013	
26.	Male	European-American/White	MA	Gunshot	Unknown	April 18, 2013	2013	
47.	Female	European-American/White	WV	Gunshot	Unknown	April 18, 2013	2013	
50	Male	European-American/White	PA	Gunshot	Justified	April 18, 2013	2013	
34.	Ma;e	Hispanic/Latino	CA	Gunshot	Unreported	June 30, 2013	2013	
39.	Male	African-American/Black	GA	Tasered	Unreported	June 30, 2013	2013	
42	Male	Unknown race	MD	Gunshot	Unknown	April 18, 2013	2013	
66.	Male	Unknown race	WI	Gunshot	Justified	April 19, 2013	2013	
51.	Female	Unknown race	CA	Gunshot	Unknown	June 4, 2013	2013	
40	Male	Unknown race	CA	Gunshot	Unknown	June 4, 2013	2013	
25	Male	Unknown race	CA	Gunshot	Unknown	June 4, 2013	2013	
32	Male	Unknown race	TN	Gunshot	Unknown	June 4, 2013	2013	
16	Male	European-American/White	MO	Gunshot	Unknown	June 4, 2013	2013	
62	Male	Unknown race	AZ	Gunshot	Unknown	April 19, 2013	2013	
51	Male	Unknown race	PA	Gunshot	Unknown	April 19, 2013	2013	
